timestamp,member_name,city,country,temperature,humidity,wind_speed,weather_main,weather_description,2025-07-23 21:04,28,Atlanta,City,Description,Temperature (F),Timestamp,cloudiness,datetime,description,dt,feels_like,few clouds,humidity_pct,id,name,pressure,speed,sunrise,sunset,temp,temp_f,timezone,units,visibility,wind_direction,wind_speed_mph
2025-07-22 21:31:29,Elizabeth,Culloden,,30.01,55.0,0.45,Few,few clouds,,,,,,,,,,few clouds,2025-07-22 21:31:29,,,,26,Culloden,,0.45,,,30.01,,,,,,
2025-07-22 21:44:01,Elizabeth,Culloden,,29.63,55.0,0.45,Few,few clouds,,,,,,,,,,few clouds,2025-07-22 21:44:01,,,,27,Culloden,,0.45,,,29.63,,,,,,
2025-07-22 23:38:43,Elizabeth,Charleston,,25.93,93.0,1.54,Mist,mist,,,,,,,,,,mist,2025-07-22 23:38:43,,,,28,Charleston,,1.54,,,25.93,,,,,,
2025-07-23 00:04:50,Elizabeth,New York,,23.28,64.0,5.14,Overcast,overcast clouds,,,,,,,,,,overcast clouds,2025-07-23 00:04:50,,,,29,New York,,5.14,,,23.28,,,,,,
2025-07-23 18:34:50,Elizabeth,Charleston,,31.69,69.0,5.66,Clear,clear sky,,,,,,,,,,clear sky,2025-07-23 18:34:50,,,,30,Charleston,,5.66,,,31.69,,,,,,
2025-07-23 18:38:57,Elizabeth,Culloden,,32.14,65.0,2.24,Scattered,scattered clouds,,,,,,,,,,scattered clouds,2025-07-23 18:38:57,,,,31,Culloden,,2.24,,,32.14,,,,,,
2025-07-23 18:38:57,Elizabeth,Culloden,,32.14,65.0,2.24,Scattered,scattered clouds,,,,,,,,,,scattered clouds,2025-07-23 18:38:57,,,,32,Culloden,,2.24,,,32.14,,,,,,
2025-07-23 18:34:50,Elizabeth,Charleston,,31.69,69.0,5.66,Clear,clear sky,,,,,,,,,,clear sky,2025-07-23 18:34:50,,,,33,Charleston,,5.66,,,31.69,,,,,,
2025-07-25 17:13:07,Elizabeth,Charlotte,,33.03,58.0,2.06,Scattered,scattered clouds,,,,,,,,,,scattered clouds,2025-07-25 17:13:07,,,,34,Charlotte,,2.06,,,33.03,,,,,,
2025-07-25 17:03:17,Elizabeth,New York,,34.56,54.0,5.66,Clear,clear sky,,,,,,,,,,clear sky,2025-07-25 17:03:17,,,,35,New York,,5.66,,,34.56,,,,,,
2025-07-29 22:33:58,Elizabeth,Charlotte,,27.98,74.0,5.75,Broken,broken clouds,,,,,,,,,,broken clouds,2025-07-29 22:33:58,88.11,,,36,Charlotte,,5.75,,,82.36,,,,,,
2025-07-29 22:39:48,Elizabeth,Charleston,,29.8,82.0,1.99,Mist,mist,,,,,,,,,,mist,2025-07-29 22:39:48,98.24,,,37,Charleston,,1.99,,,85.64,,,,,,
2025-07-29 22:28:03,Elizabeth,New York,,35.28,47.0,14.97,Clear,clear sky,,,,,,,,,,clear sky,2025-07-29 22:28:03,104.31,,,38,New York,,14.97,,,95.5,,,,,,
2025-06-16T14:45:22.123456,Eric,Providence,US,22.1,72.0,3.2,Few,few clouds,,,,,,,,25,,,,24.5,,,,,1016,,05:12,19:56,,,-5.0,,10.0,180,
2025-06-17T14:45:22.123456,Eric,Providence,US,25.3,65.0,2.8,Clear,clear sky,,,,,,,,5,,,,27.8,,,,,1014,,05:12,19:57,,,-5.0,,10.0,220,
2025-06-18T14:45:22.123456,Eric,Providence,US,21.7,78.0,4.5,Light,light rain,,,,,,,,85,,,,23.2,,,,,1018,,05:12,19:57,,,-5.0,,8.5,270,
2025-06-19T14:45:22.123456,Eric,Providence,US,26.4,58.0,3.1,Clear,clear sky,,,,,,,,10,,,,29.1,,,,,1012,,05:12,19:58,,,-5.0,,10.0,190,
2025-06-20T14:45:22.123456,Eric,Providence,US,28.9,55.0,2.5,Clear,clear sky,,,,,,,,0,,,,32.4,,,,,1009,,05:12,19:58,,,-5.0,,10.0,160,
2025-06-21T14:45:22.123456,Eric,Providence,US,24.6,68.0,3.8,Scattered,scattered clouds,,,,,,,,45,,,,26.8,,,,,1015,,05:13,19:59,,,-5.0,,10.0,240,
2025-06-22T14:45:22.123456,Eric,Providence,US,23.2,74.0,4.2,Broken,broken clouds,,,,,,,,70,,,,25.1,,,,,1017,,05:13,19:59,,,-5.0,,9.5,290,
2025-06-23T14:45:22.123456,Eric,Providence,US,27.5,52.0,2.9,Clear,clear sky,,,,,,,,5,,,,30.8,,,,,1011,,05:13,19:59,,,-5.0,,10.0,180,
2025-06-24T14:45:22.123456,Eric,Providence,US,25.8,63.0,3.5,Few,few clouds,,,,,,,,30,,,,28.3,,,,,1013,,05:14,20:00,,,-5.0,,10.0,210,
2025-06-25T14:45:22.123456,Eric,Providence,US,29.2,48.0,2.1,Clear,clear sky,,,,,,,,0,,,,33.1,,,,,1008,,05:14,20:00,,,-5.0,,10.0,150,
2025-06-26T14:45:22.123456,Eric,Providence,US,22.8,76.0,5.2,Moderate,moderate rain,,,,,,,,90,,,,24.9,,,,,1019,,05:14,20:00,,,-5.0,,7.2,310,
2025-06-27T14:45:22.123456,Eric,Providence,US,20.5,82.0,4.8,Light,light rain,,,,,,,,95,,,,22.1,,,,,1021,,05:15,20:01,,,-5.0,,8.8,320,
2025-06-28T14:45:22.123456,Eric,Providence,US,24.1,69.0,3.6,Scattered,scattered clouds,,,,,,,,50,,,,26.4,,,,,1016,,05:15,20:01,,,-5.0,,10.0,200,
2025-06-29T14:45:22.123456,Eric,Providence,US,26.7,61.0,2.7,Clear,clear sky,,,,,,,,15,,,,29.5,,,,,1014,,05:15,20:01,,,-5.0,,10.0,170,
2025-06-30T14:45:22.123456,Eric,Providence,US,28.3,56.0,2.4,Clear,clear sky,,,,,,,,5,,,,31.6,,,,,1010,,05:16,20:02,,,-5.0,,10.0,140,
2025-07-01T14:45:22.123456,Eric,Providence,US,30.1,51.0,2.0,Clear,clear sky,,,,,,,,0,,,,34.2,,,,,1007,,05:16,20:02,,,-5.0,,10.0,130,
2025-07-02T14:45:22.123456,Eric,Providence,US,31.4,47.0,1.8,Clear,clear sky,,,,,,,,0,,,,36.1,,,,,1005,,05:16,20:02,,,-5.0,,10.0,120,
2025-07-03T14:45:22.123456,Eric,Providence,US,29.8,53.0,2.6,Few,few clouds,,,,,,,,20,,,,33.4,,,,,1009,,05:17,20:02,,,-5.0,,10.0,180,
2025-07-04T14:45:22.123456,Eric,Providence,US,27.9,59.0,3.4,Scattered,scattered clouds,,,,,,,,40,,,,30.8,,,,,1012,,05:17,20:02,,,-5.0,,10.0,220,
2025-07-05T14:45:22.123456,Eric,Providence,US,25.6,66.0,4.7,Thunderstorm,thunderstorm,,,,,,,,85,,,,27.9,,,,,1015,,05:18,20:03,,,-5.0,,9.1,280,
2025-07-06T14:45:22.123456,Eric,Providence,US,23.4,73.0,4.1,Light,light rain,,,,,,,,80,,,,25.2,,,,,1018,,05:18,20:03,,,-5.0,,8.7,300,
2025-07-07T14:45:22.123456,Eric,Providence,US,26.2,62.0,3.2,Broken,broken clouds,,,,,,,,65,,,,28.9,,,,,1013,,05:18,20:03,,,-5.0,,9.8,190,
2025-07-08T14:45:22.123456,Eric,Providence,US,28.7,55.0,2.5,Clear,clear sky,,,,,,,,10,,,,32.1,,,,,1010,,05:19,20:03,,,-5.0,,10.0,160,
2025-07-09T14:45:22.123456,Eric,Providence,US,30.5,49.0,2.1,Clear,clear sky,,,,,,,,5,,,,34.8,,,,,1008,,05:19,20:03,,,-5.0,,10.0,140,
2025-07-10T14:45:22.123456,Eric,Providence,US,32.2,44.0,1.9,Clear,clear sky,,,,,,,,0,,,,37.1,,,,,1006,,05:20,20:03,,,-5.0,,10.0,125,
2025-07-11T14:45:22.123456,Eric,Providence,US,29.6,52.0,2.8,Few,few clouds,,,,,,,,25,,,,33.2,,,,,1011,,05:20,20:03,,,-5.0,,10.0,200,
2025-07-12T14:45:22.123456,Eric,Providence,US,27.1,61.0,3.6,Scattered,scattered clouds,,,,,,,,45,,,,29.8,,,,,1014,,05:21,20:03,,,-5.0,,10.0,240,
2025-07-13T14:45:22.123456,Eric,Providence,US,24.8,68.0,4.3,Light,light rain,,,,,,,,75,,,,26.9,,,,,1017,,05:21,20:03,,,-5.0,,8.9,270,
2025-07-14T14:45:22.123456,Eric,Providence,US,22.9,75.0,5.1,Moderate,moderate rain,,,,,,,,90,,,,24.7,,,,,1019,,05:22,20:03,,,-5.0,,7.5,290,
2025-07-15T14:45:22.123456,Eric,Providence,US,25.4,64.0,3.7,Broken,broken clouds,,,,,,,,60,,,,27.6,,,,,1015,,05:22,20:03,,,-5.0,,9.6,210,
2025-06-16T14:45:45.234567,Eric,Austin,US,35.2,42.0,2.1,Clear,clear sky,,,,,,,,0,,,,39.8,,,,,1010,,06:22,20:18,,,-6.0,,10.0,180,
2025-06-17T14:45:45.234567,Eric,Austin,US,37.4,38.0,1.8,Clear,clear sky,,,,,,,,5,,,,42.6,,,,,1008,,06:22,20:18,,,-6.0,,10.0,160,
2025-06-18T14:45:45.234567,Eric,Austin,US,34.6,45.0,2.5,Few,few clouds,,,,,,,,20,,,,38.9,,,,,1012,,06:22,20:19,,,-6.0,,10.0,200,
2025-06-19T14:45:45.234567,Eric,Austin,US,36.8,40.0,2.0,Clear,clear sky,,,,,,,,0,,,,41.7,,,,,1009,,06:22,20:19,,,-6.0,,10.0,170,
2025-06-20T14:45:45.234567,Eric,Austin,US,38.9,35.0,1.6,Clear,clear sky,,,,,,,,0,,,,44.3,,,,,1007,,06:23,20:19,,,-6.0,,10.0,150,
2025-06-21T14:45:45.234567,Eric,Austin,US,33.7,48.0,4.2,Thunderstorm,thunderstorm with rain,,,,,,,,85,,,,37.4,,,,,1013,,06:23,20:20,,,-6.0,,8.2,260,
2025-06-22T14:45:45.234567,Eric,Austin,US,31.5,55.0,3.8,Light,light rain,,,,,,,,70,,,,34.8,,,,,1015,,06:23,20:20,,,-6.0,,9.1,280,
2025-06-23T14:45:45.234567,Eric,Austin,US,35.9,43.0,2.3,Clear,clear sky,,,,,,,,10,,,,40.2,,,,,1011,,06:23,20:20,,,-6.0,,10.0,190,
2025-06-24T14:45:45.234567,Eric,Austin,US,37.1,39.0,1.9,Clear,clear sky,,,,,,,,5,,,,42.1,,,,,1009,,06:24,20:21,,,-6.0,,10.0,160,
2025-06-25T14:45:45.234567,Eric,Austin,US,39.3,33.0,1.5,Clear,clear sky,,,,,,,,0,,,,45.1,,,,,1006,,06:24,20:21,,,-6.0,,10.0,140,
2025-06-26T14:45:45.234567,Eric,Austin,US,34.2,47.0,2.7,Scattered,scattered clouds,,,,,,,,35,,,,38.1,,,,,1014,,06:24,20:21,,,-6.0,,10.0,220,
2025-06-27T14:45:45.234567,Eric,Austin,US,32.8,52.0,3.1,Broken,broken clouds,,,,,,,,60,,,,36.2,,,,,1016,,06:25,20:22,,,-6.0,,9.7,240,
2025-06-28T14:45:45.234567,Eric,Austin,US,36.4,41.0,2.2,Clear,clear sky,,,,,,,,15,,,,41.0,,,,,1010,,06:25,20:22,,,-6.0,,10.0,180,
2025-06-29T14:45:45.234567,Eric,Austin,US,38.6,37.0,1.7,Clear,clear sky,,,,,,,,0,,,,43.8,,,,,1008,,06:25,20:22,,,-6.0,,10.0,150,
2025-06-30T14:45:45.234567,Eric,Austin,US,40.1,31.0,1.4,Clear,clear sky,,,,,,,,0,,,,46.2,,,,,1005,,06:26,20:23,,,-6.0,,10.0,130,
2025-07-01T14:45:45.234567,Eric,Austin,US,41.7,28.0,1.2,Clear,clear sky,,,,,,,,0,,,,48.6,,,,,1003,,06:26,20:23,,,-6.0,,10.0,120,
2025-07-02T14:45:45.234567,Eric,Austin,US,40.9,30.0,1.5,Clear,clear sky,,,,,,,,5,,,,47.3,,,,,1004,,06:26,20:23,,,-6.0,,10.0,135,
2025-07-03T14:45:45.234567,Eric,Austin,US,38.2,36.0,2.1,Few,few clouds,,,,,,,,25,,,,43.1,,,,,1007,,06:27,20:24,,,-6.0,,10.0,180,
2025-07-04T14:45:45.234567,Eric,Austin,US,35.8,44.0,4.5,Thunderstorm,thunderstorm,,,,,,,,80,,,,39.7,,,,,1011,,06:27,20:24,,,-6.0,,8.5,270,
2025-07-05T14:45:45.234567,Eric,Austin,US,33.1,51.0,5.2,Heavy,heavy rain,,,,,,,,95,,,,36.4,,,,,1015,,06:27,20:24,,,-6.0,,6.8,290,
2025-07-06T14:45:45.234567,Eric,Austin,US,30.7,58.0,4.1,Light,light rain,,,,,,,,75,,,,33.8,,,,,1017,,06:28,20:25,,,-6.0,,8.9,300,
2025-07-07T14:45:45.234567,Eric,Austin,US,34.5,46.0,2.8,Scattered,scattered clouds,,,,,,,,40,,,,38.2,,,,,1012,,06:28,20:25,,,-6.0,,10.0,210,
2025-07-08T14:45:45.234567,Eric,Austin,US,37.3,40.0,2.0,Clear,clear sky,,,,,,,,10,,,,42.0,,,,,1009,,06:28,20:25,,,-6.0,,10.0,170,
2025-07-09T14:45:45.234567,Eric,Austin,US,39.8,34.0,1.6,Clear,clear sky,,,,,,,,0,,,,45.4,,,,,1006,,06:29,20:25,,,-6.0,,10.0,140,
2025-07-10T14:45:45.234567,Eric,Austin,US,42.1,29.0,1.3,Clear,clear sky,,,,,,,,0,,,,49.2,,,,,1004,,06:29,20:26,,,-6.0,,10.0,125,
2025-07-11T14:45:45.234567,Eric,Austin,US,40.6,32.0,1.7,Clear,clear sky,,,,,,,,5,,,,47.1,,,,,1005,,06:30,20:26,,,-6.0,,10.0,150,
2025-07-12T14:45:45.234567,Eric,Austin,US,37.9,38.0,2.4,Few,few clouds,,,,,,,,20,,,,42.8,,,,,1008,,06:30,20:26,,,-6.0,,10.0,190,
2025-07-13T14:45:45.234567,Eric,Austin,US,35.4,45.0,3.0,Broken,broken clouds,,,,,,,,55,,,,39.1,,,,,1012,,06:30,20:26,,,-6.0,,9.8,230,
2025-07-14T14:45:45.234567,Eric,Austin,US,33.6,49.0,3.7,Light,light rain,,,,,,,,70,,,,37.0,,,,,1014,,06:31,20:27,,,-6.0,,9.2,260,
2025-07-15T14:45:45.234567,Eric,Austin,US,36.2,42.0,2.5,Clear,clear sky,,,,,,,,15,,,,40.5,,,,,1010,,06:31,20:27,,,-6.0,,10.0,200,
2025-06-16T14:46:12.345678,Eric,Rawlins,US,15.2,28.0,7.8,Light,light snow,,,,,,,,90,,,,12.8,,,,,1022,,06:05,19:35,,,-7.0,,7.5,315,
2025-06-17T14:46:12.345678,Eric,Rawlins,US,18.6,32.0,6.2,Overcast,overcast clouds,,,,,,,,100,,,,16.4,,,,,1020,,06:05,19:36,,,-7.0,,8.8,290,
2025-06-18T14:46:12.345678,Eric,Rawlins,US,21.3,25.0,4.5,Clear,clear sky,,,,,,,,5,,,,19.7,,,,,1018,,06:05,19:36,,,-7.0,,10.0,270,
2025-06-19T14:46:12.345678,Eric,Rawlins,US,17.9,35.0,5.8,Few,few clouds,,,,,,,,25,,,,15.1,,,,,1021,,06:04,19:37,,,-7.0,,9.5,310,
2025-06-20T14:46:12.345678,Eric,Rawlins,US,23.4,22.0,3.9,Clear,clear sky,,,,,,,,0,,,,21.9,,,,,1016,,06:04,19:37,,,-7.0,,10.0,250,
2025-06-21T14:46:12.345678,Eric,Rawlins,US,19.7,30.0,6.1,Scattered,scattered clouds,,,,,,,,45,,,,17.2,,,,,1019,,06:04,19:38,,,-7.0,,9.2,300,
2025-06-22T14:46:12.345678,Eric,Rawlins,US,16.8,38.0,7.3,Light,light rain,,,,,,,,80,,,,14.1,,,,,1023,,06:04,19:38,,,-7.0,,8.1,330,
2025-06-23T14:46:12.345678,Eric,Rawlins,US,14.5,42.0,8.6,Light,light snow,,,,,,,,95,,,,11.7,,,,,1025,,06:03,19:39,,,-7.0,,6.8,345,
2025-06-24T14:46:12.345678,Eric,Rawlins,US,20.1,27.0,4.7,Clear,clear sky,,,,,,,,10,,,,18.3,,,,,1017,,06:03,19:39,,,-7.0,,10.0,260,
2025-06-25T14:46:12.345678,Eric,Rawlins,US,25.7,20.0,3.2,Clear,clear sky,,,,,,,,0,,,,24.1,,,,,1014,,06:03,19:40,,,-7.0,,10.0,230,
2025-06-26T14:46:12.345678,Eric,Rawlins,US,22.8,24.0,4.1,Few,few clouds,,,,,,,,20,,,,20.9,,,,,1016,,06:03,19:40,,,-7.0,,9.8,280,
2025-06-27T14:46:12.345678,Eric,Rawlins,US,18.4,33.0,6.5,Broken,broken clouds,,,,,,,,65,,,,15.9,,,,,1020,,06:02,19:41,,,-7.0,,9.1,310,
2025-06-28T14:46:12.345678,Eric,Rawlins,US,21.6,26.0,4.3,Clear,clear sky,,,,,,,,5,,,,19.8,,,,,1018,,06:02,19:41,,,-7.0,,10.0,250,
2025-06-29T14:46:12.345678,Eric,Rawlins,US,24.2,23.0,3.6,Clear,clear sky,,,,,,,,0,,,,22.6,,,,,1015,,06:02,19:42,,,-7.0,,10.0,220,
2025-06-30T14:46:12.345678,Eric,Rawlins,US,26.9,19.0,2.9,Clear,clear sky,,,,,,,,0,,,,25.4,,,,,1012,,06:02,19:42,,,-7.0,,10.0,200,
2025-07-01T14:46:12.345678,Eric,Rawlins,US,28.3,17.0,2.5,Clear,clear sky,,,,,,,,0,,,,27.1,,,,,1010,,06:01,19:43,,,-7.0,,10.0,180,
2025-07-02T14:46:12.345678,Eric,Rawlins,US,27.6,19.0,2.8,Clear,clear sky,,,,,,,,5,,,,26.2,,,,,1011,,06:01,19:43,,,-7.0,,10.0,190,
2025-07-03T14:46:12.345678,Eric,Rawlins,US,24.7,24.0,4.2,Scattered,scattered clouds,,,,,,,,40,,,,23.1,,,,,1015,,06:01,19:44,,,-7.0,,9.7,270,
2025-07-04T14:46:12.345678,Eric,Rawlins,US,20.9,31.0,6.8,Thunderstorm,thunderstorm with rain,,,,,,,,85,,,,18.6,,,,,1019,,06:01,19:44,,,-7.0,,8.3,320,
2025-07-05T14:46:12.345678,Eric,Rawlins,US,17.3,37.0,7.9,Moderate,moderate rain,,,,,,,,90,,,,14.7,,,,,1022,,06:00,19:45,,,-7.0,,7.2,340,
2025-07-06T14:46:12.345678,Eric,Rawlins,US,15.8,41.0,8.3,Light,light rain,,,,,,,,85,,,,12.9,,,,,1024,,06:00,19:45,,,-7.0,,7.8,350,
2025-07-07T14:46:12.345678,Eric,Rawlins,US,19.4,34.0,6.4,Broken,broken clouds,,,,,,,,70,,,,17.1,,,,,1020,,06:00,19:46,,,-7.0,,8.9,300,
2025-07-08T14:46:12.345678,Eric,Rawlins,US,23.1,26.0,4.1,Clear,clear sky,,,,,,,,15,,,,21.4,,,,,1017,,06:00,19:46,,,-7.0,,10.0,260,
2025-07-09T14:46:12.345678,Eric,Rawlins,US,26.5,21.0,3.3,Clear,clear sky,,,,,,,,0,,,,25.0,,,,,1013,,05:59,19:47,,,-7.0,,10.0,230,
2025-07-10T14:46:12.345678,Eric,Rawlins,US,29.1,18.0,2.7,Clear,clear sky,,,,,,,,0,,,,27.8,,,,,1011,,05:59,19:47,,,-7.0,,10.0,210,
2025-07-11T14:46:12.345678,Eric,Rawlins,US,31.2,16.0,2.2,Clear,clear sky,,,,,,,,0,,,,30.1,,,,,1008,,05:59,19:48,,,-7.0,,10.0,185,
2025-07-12T14:46:12.345678,Eric,Rawlins,US,28.7,20.0,3.1,Few,few clouds,,,,,,,,25,,,,27.3,,,,,1012,,05:59,19:48,,,-7.0,,9.8,240,
2025-07-13T14:46:12.345678,Eric,Rawlins,US,25.3,25.0,4.6,Scattered,scattered clouds,,,,,,,,45,,,,23.6,,,,,1016,,05:58,19:49,,,-7.0,,9.5,290,
2025-07-14T14:46:12.345678,Eric,Rawlins,US,22.4,29.0,5.7,Light,light rain,,,,,,,,75,,,,20.1,,,,,1018,,05:58,19:49,,,-7.0,,8.6,315,
2025-07-15T14:46:12.345678,Eric,Rawlins,US,24.8,24.0,4.3,Broken,broken clouds,,,,,,,,60,,,,22.9,,,,,1015,,05:58,19:50,,,-7.0,,9.3,275,
2025-06-16T14:46:35.456789,Eric,Ontario,US,32.4,38.0,3.1,Clear,clear sky,,,,,,,,5,,,,36.1,,,,,1007,,06:08,20:15,,,-8.0,,10.0,240,
2025-06-17T14:46:35.456789,Eric,Ontario,US,29.7,45.0,4.2,Few,few clouds,,,,,,,,25,,,,32.8,,,,,1010,,06:08,20:15,,,-8.0,,9.8,270,
2025-06-18T14:46:35.456789,Eric,Ontario,US,26.8,52.0,5.6,Light,light rain,,,,,,,,70,,,,29.1,,,,,1013,,06:08,20:16,,,-8.0,,8.7,290,
2025-06-19T14:46:35.456789,Eric,Ontario,US,30.5,41.0,3.7,Clear,clear sky,,,,,,,,10,,,,34.0,,,,,1009,,06:07,20:16,,,-8.0,,10.0,220,
2025-06-20T14:46:35.456789,Eric,Ontario,US,34.1,35.0,2.8,Clear,clear sky,,,,,,,,0,,,,38.6,,,,,1006,,06:07,20:17,,,-8.0,,10.0,200,
2025-06-21T14:46:35.456789,Eric,Ontario,US,31.8,39.0,3.5,Scattered,scattered clouds,,,,,,,,35,,,,35.7,,,,,1008,,06:07,20:17,,,-8.0,,9.6,250,
2025-06-22T14:46:35.456789,Eric,Ontario,US,28.3,48.0,6.1,Moderate,moderate rain,,,,,,,,80,,,,31.2,,,,,1012,,06:07,20:18,,,-8.0,,8.2,310,
2025-06-23T14:46:35.456789,Eric,Ontario,US,25.9,55.0,5.4,Light,light rain,,,,,,,,75,,,,27.8,,,,,1015,,06:06,20:18,,,-8.0,,8.9,320,
2025-06-24T14:46:35.456789,Eric,Ontario,US,29.6,43.0,3.9,Clear,clear sky,,,,,,,,15,,,,33.1,,,,,1010,,06:06,20:19,,,-8.0,,10.0,230,
2025-06-25T14:46:35.456789,Eric,Ontario,US,33.7,36.0,2.6,Clear,clear sky,,,,,,,,5,,,,38.2,,,,,1007,,06:06,20:19,,,-8.0,,10.0,190,
2025-06-26T14:46:35.456789,Eric,Ontario,US,36.2,31.0,2.1,Clear,clear sky,,,,,,,,0,,,,41.4,,,,,1004,,06:06,20:20,,,-8.0,,10.0,170,
2025-06-27T14:46:35.456789,Eric,Ontario,US,32.9,37.0,3.3,Few,few clouds,,,,,,,,20,,,,36.8,,,,,1008,,06:05,20:20,,,-8.0,,9.9,210,
2025-06-28T14:46:35.456789,Eric,Ontario,US,30.1,44.0,4.7,Broken,broken clouds,,,,,,,,60,,,,33.4,,,,,1011,,06:05,20:21,,,-8.0,,9.3,260,
2025-06-29T14:46:35.456789,Eric,Ontario,US,27.4,51.0,5.8,Light,light rain,,,,,,,,85,,,,29.9,,,,,1014,,06:05,20:21,,,-8.0,,8.5,285,
2025-06-30T14:46:35.456789,Eric,Ontario,US,31.2,40.0,3.6,Clear,clear sky,,,,,,,,10,,,,34.9,,,,,1009,,06:05,20:22,,,-8.0,,10.0,225,
2025-07-01T14:46:35.456789,Eric,Ontario,US,35.8,33.0,2.4,Clear,clear sky,,,,,,,,0,,,,40.7,,,,,1005,,06:04,20:22,,,-8.0,,10.0,180,
2025-07-02T14:46:35.456789,Eric,Ontario,US,38.4,29.0,1.9,Clear,clear sky,,,,,,,,0,,,,44.1,,,,,1003,,06:04,20:23,,,-8.0,,10.0,160,
2025-07-03T14:46:35.456789,Eric,Ontario,US,35.1,35.0,3.1,Scattered,scattered clouds,,,,,,,,40,,,,39.2,,,,,1006,,06:04,20:23,,,-8.0,,9.7,240,
2025-07-04T14:46:35.456789,Eric,Ontario,US,31.6,42.0,5.2,Thunderstorm,thunderstorm,,,,,,,,75,,,,35.1,,,,,1010,,06:04,20:24,,,-8.0,,8.8,280,
2025-07-05T14:46:35.456789,Eric,Ontario,US,28.7,49.0,6.7,Heavy,heavy rain,,,,,,,,90,,,,31.5,,,,,1013,,06:03,20:24,,,-8.0,,7.1,305,
2025-07-06T14:46:35.456789,Eric,Ontario,US,26.2,56.0,5.9,Light,light rain,,,,,,,,80,,,,28.4,,,,,1016,,06:03,20:25,,,-8.0,,8.6,315,
2025-07-07T14:46:35.456789,Eric,Ontario,US,24.8,61.0,6.3,Overcast,overcast clouds,,,,,,,,95,,,,26.7,,,,,1018,,06:03,20:25,,,-8.0,,8.3,330,
2025-07-08T14:46:35.456789,Eric,Ontario,US,28.1,47.0,4.5,Broken,broken clouds,,,,,,,,65,,,,30.9,,,,,1012,,06:03,20:26,,,-8.0,,9.2,270,
2025-07-09T14:46:35.456789,Eric,Ontario,US,32.6,38.0,3.2,Clear,clear sky,,,,,,,,20,,,,36.5,,,,,1008,,06:02,20:26,,,-8.0,,9.9,220,
2025-07-10T14:46:35.456789,Eric,Ontario,US,36.9,32.0,2.5,Clear,clear sky,,,,,,,,5,,,,42.1,,,,,1005,,06:02,20:27,,,-8.0,,10.0,195,
2025-07-11T14:46:35.456789,Eric,Ontario,US,39.7,27.0,1.8,Clear,clear sky,,,,,,,,0,,,,45.8,,,,,1002,,06:02,20:27,,,-8.0,,10.0,150,
2025-07-12T14:46:35.456789,Eric,Ontario,US,37.2,31.0,2.3,Clear,clear sky,,,,,,,,10,,,,42.3,,,,,1004,,06:02,20:28,,,-8.0,,10.0,180,
2025-07-13T14:46:35.456789,Eric,Ontario,US,33.8,37.0,3.8,Few,few clouds,,,,,,,,30,,,,37.6,,,,,1007,,06:01,20:28,,,-8.0,,9.8,235,
2025-07-14T14:46:35.456789,Eric,Ontario,US,30.4,44.0,4.9,Scattered,scattered clouds,,,,,,,,50,,,,33.7,,,,,1011,,06:01,20:29,,,-8.0,,9.4,265,
2025-07-15T14:46:35.456789,Eric,Ontario,US,33.1,39.0,3.4,Clear,clear sky,,,,,,,,15,,,,36.8,,,,,1008,,06:01,20:29,,,-8.0,,9.9,215,
2025-07-08 22:58:02,Shomari,New York,,24.43,,,Clear,clear sky,,,,New York,clear sky,75.97,2025-07-08 22:58:02,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:01:36,Shomari,Miami,,28.38,,,Scattered,scattered clouds,,,,Miami,scattered clouds,83.08,2025-07-08 23:01:36,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:01:47,Shomari,New Jersey,,22.28,,,Clear,clear sky,,,,New Jersey,clear sky,72.1,2025-07-08 23:01:47,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:12,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:12,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:25,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:25,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:28,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:28,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:30,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:30,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:33,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:33,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:35,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:35,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:37,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:37,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:42,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:42,,,,,,,,,,,,,,,,,,,,
2025-07-08 23:16:44,Shomari,New Jersey,,22.21,,,Clear,clear sky,,,,New Jersey,clear sky,71.98,2025-07-08 23:16:44,,,,,,,,,,,,,,,,,,,,
